tanggal,judul,narasi
11-Feb-19,Kaesang Kenakan Kaus Oblong Hitam Berlogo Palu Arit,"Anak siapakah ini? bebas gunakan T Shirt dan logo palu arit, kira bakal dipenjara gak ya?"
13-Jan-19,Situs Operaind,#saveILC
04-Okt-18,Penggunaan Foto Di Post Jangan Terlalu Bangga Telah Membangun Insfrastruktur!,Jangan terlalu bangga telah membangun insfrastruktur! Hanya dalam hitungan detik Allah SWT hancurkan.
23-Jul-18,"Workshop Al-Quran Nusantara Yang Diadakan Di Uin Imam Bonjol Padang, Bertujuan Untuk Membuat Al-Quran Nusantara","Setelah ISLAM NUSANTARA, terbit pula AL-QURAN NUSANTARA,"
17-May-18,"Karena Trauma Dan Paranoid, Polisi Bisa Langsung Tembak Jika Kabur Saat Razia","Enggak bener itu, hoax. Anggota polisi tetap siap siaga. Enggak benar itu, mana mungkin orang kabur ditembak. Pokoknya itu hoax. Tidak benar"
16-Nov-17,Bagi-Bagi Hp Gratis Dengan Like Dan Share Ke Banyak Orang,"Bagi-bagi HP Gratis dengan Like dan Share ke banyak orang

"
9-Nov-17,Triawan Munaf Jadi Korban Hoax,"Triawan Munaf Jadi Korban Hoax

"
3-Aug-17,Ahok Masih Berkeliaran Pasca Putusan Pengadilan,"Sebuah foto Basuki Tjahaja Purnama atau Ahok tengah berenang disertai tulisan berikut:
 
 BULONAN LG LIBULAN, HAYYA  !
 
 SIAPA YG SANGGUP NGUMPETIN BANGKE ?
 
 BULONAN AHOK BELENANG DI BELITUNG
 
 PENJALA ADA KOLAM LENANGNYA
 
 HAHAHAHAHAHA"
10-May-17,"Jonru : Proses Pembubaran Hti Cacat Hukum, Dibubarkan Hanya Lewat Pidato Menteri.","Jonru : proses pembubaran HTI cacat hukum, dibubarkan hanya lewat pidato Menteri."
3-Mar-17,Penculikan Anak Deng Modus Pura-Pura Gila Di Pemalang,Kepada masyarakat indonesia yang mempunyai anak kecil ataupun adek kecil mohon saat ini jangan dibolehkan keluar dari rumah. soalnya penculikan anak kini terjadi lagi khusus nya di wilayah JAWA TENGAH (pematang_pekalongan_batang) polisi masih mencari para komplotan penculik dari 20 orang ketangkap 1 orang di desa rembun kabupaten pekalongan. Maka dari itu yang kini jumlahnya 19 orang masih beraksi dan polisi mengharapkan anda untuk berpartisipasi dan bekerja sama demi keamanan dan demi kesejahteraan masyarakat.
12-Feb-17,"Pencabutan Sertifikasi Halal Untuk Mcd, Kfc, Pizza Hut, & Dominos","Berita penting
 Dewan Yudisial Muslim (MJC) dan IQSA telah mencabut sertifikasi dari McDonald, KFC, dominos & pizza hut."
5-Feb-17,Video Permintaan Maaf Ahok Ke Kyai Maruf Amin Disebut Dibuat Pada Tanggal 30 Januari 2017,Video Permintaan Maaf Ahok ke Kyai Maruf Amin Disebut Dibuat Pada Tanggal 30 Januari 2017
26-Feb-16,Guntur Soekarno Putra Meninggal,Innalillahi wa inna illaihi rojiun Telah berpulang kehadiratNya GUNTUR SOEKARNO PUTRA (Putra sulung Proklamator Ir. SOEKARNO). Semoga khusnul khotimah dan arwahnya diterima di sisi Alloh SWT. Aamiin.
19-Aug-20,"Lawan Gus Ipul, Gerinda Usung Ahmad Dhani Di Pilwali Pasuruan","Pilwali Pasuruan 2020 bakal berlangsut sengit setelah Partai Gerindra bakal mencalonkan, Ahmad Dhani Prasetyo, pentolan grup Dewa-19 untuk maju sebagai calon wali kota dalam Pilwali, Desember mendatang. Ketua DPC Partai Gerindra Kota Pasuruan, Ahmad Zubaedi, membenarkan jika musisi kelahiran Surabaya tersebut bakal ikut kontestasi pilkada Kota Pasuruan. Iya benar. Ada komunikasi dari Jakarta terkait calon dari Gerindra, yakni Mas Dhani, katanya"
14-Aug-20,Instruksi Bupati Malang Izinkan Lomba Agustusan Dan Kegiatan Yang Datangkan Massa,"BUPATI MALANG MENGELUARKAN INSTRUKSI KE SELURUH JAJARAN TERKAIT DAMPAK COVID 19. UNTUK SEMUA HIBURAN BAIK BERUPA LOMBA, KONSER MUSIK ATAU KEGIATAN YANG SIFATNYA MENDATANGKAN MASA BANYAK. BISA DI JALANKAN DI BULAN AGUSTUS 2020 DAN HARUS WAJIB MENGIKUTI SESUAI PROTOKOL KESEHATAN."
12-Aug-20,Teknik Untuk Selamat Dari Kecelakaan Mobil,Semoga ini bisa membantu
27-Jul-20,Foto Gubernur Anies Dengan Narasi Mengaku Keturunan Jogja Demi Ambisius Menjadi Raja,MENGAKU KETURUNAN JOGJA DEMI AMBISIUS MENJADI RAJA
26-Jul-20,"Calon Walikota Oslo Kang Klepon, Bicara Ahlak Ngutip Kitab Agama Lain Katholik",Calon walikota oslo kang klepon Bicara ahlak ngutip kitab agama lain katholik Emang gak ada yg jelas!
12-May-20,"Kutuk Kapal China Pembuang Abk, Gp Ansor Akan Kirim Angkatan Laut Banser",Ayo. kirim pasukan tenggelamkan! GP Ansor Kutuk Kapal China Pembuang ABK Meninggal ke laut: Ini Tindakan Kami akan kirim Angkatan laut banser Walaupun dngn senjata pelepah pisang
11-May-20,"Masuukk Truusss Silahkan Masuukk, Orang Mudik Dilarang Aseng Bebas",Tiap Hari TK asal Cina Masuk Melalui Bandara Halu Oleo menggunakan visa wisata untuk bekerja di Pertimbangan Morowali.
1-May-20,Peta Jalur Lalu Lintas Psbb Kota Tasikmalaya,Peta Jalur Lalu Lintas PSBB Kota Tasikmalaya
1-May-20,Arab Saudi Merayakan Masa Berakhirnya Lockdown,Arab Saudi merayakan masa berakhirnya LOCKDOWN (sepertinya LOCK DOWN akan berakhir seluruh dunia) see less
16-Mar-20,"Foto Di Suruh Diam Di Rumah 14 Hari Malah Sibuk Jalan2, Bukan Cuma Jalan2 Tapi Bilang Liburann Lagii","Entah kenapa gemes
 Di suruh diam di rumah 14 hari malah sibuk jalan2, bukan cuma jalan2 tapi bilang liburann lagii
 Tau gak kenapa di kasih 14 hari libur ? Biar mata rantai virus ini cepat terputus, bukan sok sok an atau jadi ajang jago2an. berdiam diri di rumah joo."
7-Mar-20,Biadab Jahanam Muslim India Ditembak Ditempat #Belamuslimindia,"BIADAB !
 JAHANAM !
 
 MUSLIM INDIA DITEMBAK DITEMPAT
 
 ini berita yang harus kita viralkan tentang kejahatan pemerintah india terhadap umat muslim india
 
 Hasbunallah wanimal wakiil
 
 
 HINDU INDIA TERORIST !
 
 #BelaMuslimIndia
 
 #BelaMuslimIndia"
27-Jan-20,Akhirnya Mundur Juga Abis Ngatain Orang-Orang Tanjung Priok,"AKHIRNYA MUNDUR JUGA
 
 ABIS NGATAI ORANG2 TANJUNG PRIUK
 
 LAGIAN SEBENERNYA NIH ORANG ASLI PRIBUMI APA BUKAN SIH ?"
19-Aug-19,Metallica Indonesia Raya,METALLICA Indonesia Raya.
15-May-19,"Jelaslah, Siapa Mereka","Mereka ini berfoto diwarung Martabaknya anaknya Jokowi. Kawan2 bisa liat didinding belakang mereka ada gambar simbol apa? Hmmmjelaslah, siapa mereka."
9-May-19,Kapolri Nyatakan Pki Tidak Membahayakan Negara,"Kapolri: PKI Tidak Membahayakan Bagi Negara, Dibanding Dengan Islam Radikal!"
6-May-19,"Melalui Akun Twitter, Politisi Psi Tsamara Amany Sebut Tkn Dan Bpn Sama-Sama Temukan Kecurangan, Kpu Dan Bawaslu Yang Salah","TKN dan BPN
Sama-sama menemukan kecurangan dalam pilpres 2019"
2-Apr-19,Info Pembuatan Sim Kolektif Di Alun-Alun Surakarta,"Info Pembuatan SIM Kolektif
Kabar gembira buat teman-teman yang belum memiliki Surat Izin Mengemudi (SIM)."
16-Mar-19,Poster Launching Pusat Poligami Pks Cikarang Utara,PKS ingin dikenal di Indonesia dengan program andalannya Poligami sejahtera
24-Jan-19,Surat Undangan Workshop Pendukung Jabatan Fungsional Perencanaan,Dalam rangka Pembinaan Jabatan Fungsional Perencana (JFP) Bappenas selaku Instansi Pembina JFP bertanggung jawab dalam penyelenggaraan kegiatan pengembangan sumber daya aparatur perencana salah satunya melalui Workshop Pendukung Jabatan Fungsional Perencanaan.
28-Oct-18,Skenario Coklat1,"INI BARANG BUKTI KEDUA!
Email dari @Dahnilanzar dibuka untuk crosscheck dan TERNYATA BENAR!"
24-Agu-18,Sri Mulyani Tantang Pembenci Jokowi,SRI MULYANI: Wahai Para Pembenci Pak Jokowi. Kalian Semua Sakit Jiwa!
3-Jun-18,Gereja Di Dataran Tinggi Papua Barat Dibakar Oleh Tentara Indonesia |  Church In West Papua Highlands Burnt Down By Indonesias Army,Photo in Vanuatu Daily Post from 25th May showing a #church in #WestPapua highlands burnt down by #Indonesias army
30-Apr-18,Foto Mardani Ali Sera Hasil Suntingan,Foto Mardani Ali Sera Hasil Suntingan
1-Dec-17,Anies - Sandi Gratiskan Transjakarta Untuk Reuni Akbar 212,"*INFO DARI HUMAS ANIES-SANDI!*
Sehubungan dengan beredarnya informasi daftar layanan terminal Transjakarta busway gratis utk acara Dzikir Akbar 212 di Monas pada 2 Desember 2017. Dan info bahwa acara tersebut disponsori oleh Gubernur dan Wagub DKI Jakarta.
Maka dengan ini diberitahukan bahwa pesan berantai tesebut adalah tidak benar.
Mari tetap dukung Anies-Sandi dengan terus menjaga kredibilitas kerja dan turut mendoakan kemudahan dan kelancaran program mereka kepada Allah Subhanallahu wa taala."
24-Nov-17,31 November Gratis Bensin Satu Hari Full Di Spbu Pertamina,"Sebagai ungkapan rasa terimakasih kami
GRATIS ISI FULL TANGKI ANDA!
HANYA BERLAKU TANGGAL 31 NOPEMBER 2017
BERLAKU DI SELURUH SPBU PERTAMINA"
31-May-17,Pernyataan Afi Inayah Perihal Kitab Suci,"Postingan foto tangkapan layar pernyataan Asa Firda Inayah (Afi Inayah) disertai narasi berikut:
 Kalau gitu apa yang mutlak dek Afi? Kemana iman mu? Use your common sense please
 cuma setan yang benci dalil
 Ya Allah, lindungi kami dari paham KW yang merusak akidah Allahumma aaamiinn"
5-Feb-17,"Shinta Nuriyah Dikatakan Berkomentar Soal Ahok Dan Fpi, Dan Mengecam Gp Ansor","Ketika marwah istri gurumu yang engkau hormati jelas-jelas diinjak-injak oleh gerombolan laskar lapar dimana kegaranganmu?
 Mengapa kalian terlihat garang menyikapi ucapan ahok kepada KH. Ma`ruf Amien yg ada *unsur kebohongan di ruang pencari kebenaran?*"
16-Aug-20,"Adeku Di Tilang Di Toko Samarinda Central Plaza, Bayar 250K Gara2 Masker Di Dagu","Adeku di tilang di toko, bayar 250k gara2 masker di dagu.parah heh wkk"
27-Jul-20,Terdapat Gambar Senapan Dan Logo Palu Arit Di Uang Pecahan 100 Ribu Rupiah,Masih mau menyangkal lagi ? PKI Telah Bangkit
18-Jun-20,Cia Bongkar Jati Diri Presiden Indonesia Jokowi Melalui Passport,"Di nilai Indonesia condong ke Blok China Komunis, CIA Bongkar jati diri Presiden Indonesia Jokowi melalui Passport"
6-Jun-20,Video Terciduk Anjing Pki Yang Mengotori Masjid,TERCIDUK ANJING PKI YANG MENGOTORI MASJID
1-Jun-20,Para Cebong Ketangkap Tni Pake Atribut Pki,PARA CEBONG KETANGKAP TNI PAKE ATRIBUT PKI
12-May-20,Video Radiasi Ponsel Membakar Serat Wol Baja,"Lebih baik menjaga dari pada mengobati Ini alasannya kenapa klo tidur tidak boleh meletakan hp di dekat kepala kita,semoga bermanfaat."
17-Apr-20,Jembatan Barito Bapela Patah,Astrapilullah jembatan barito bapela patah dua derasnya air Barito Hinga menghantam jembatan
24-Mar-20,Apd Dari China Dibeli Dengan Uang Pribadi Prabowo,"APD yg baru datang dari China di angkut dengan Pesawat TNI itu.Ternyata Atas Inisiatif dan Di Beli pakai Uang Pribadi Pak Prabowo,"
17-Mar-20,"Jokowi Nyatakan Jangan Keluar Rumah, Kalo Bosan Nonton Drakor Saja","JANGAN KELUAR RUMAH, KALO BOSAN NONTON DRAKOR SAJA"
2-Mar-20,Foto Muslim New Delhi Yang Dibantai Akibat Uu Kewarganegaraan India,"Innaalilaahi wainaailaihi roojiuun 
 
 Akibat Pengesahan Undang anti Muslim di India,
 saudara muslim kita di Mesjid di Delhi dibantai oleh ekstrimis Hindu, disiram air keras, diperkosa, Al Quran serta Mesjidnya dibakar, HAM dimana? Ketika Muslim terbunuh semua diam, Muslim yang paling banyak diteror tapi label terrist diberikan kepada Muslim!"
3-Feb-20,"Hati-Hati Untuk Wilayah Tanjung Enim, Muara Enim Dan Sekitarnya. Virus Corona Sudah Masuk!",Hati untuk wilayah tnjng enim Dan sktar nya. Virus KORONA lh sdh msuk!
22-Jan-20,Festival Durian 2020 Di Kawasan Pusat Pemerintahan Provinsi Banten,"Yuk tgl 29 ramaikan festival durian banten tgl 29 Januari 2020 hadir yah di kp3b gedung distan provinsi Banten
 Banyak Aneka ragam durian banten yg berkualitas"
11-Jan-20,Foto-Foto Cuitan Sumber Dari Dalam Pangkalan Ain Al-Asad Anbar,"Sumber dari dalam pangkalan Ain Al-Asad Anbar
 
 Pangkalan ini benar-benar hancur  dan ada lebih dari tiga puluh helikopter (apache) yang hancur.
 
 Target menghancurkan radar utama di pangkalan, yang dianggap terbesar didaerah tersebut
 
 (mohon info kalo ini britanya benar atow?"
23-Nov-19,Foto Anak Berdarah Mahasiswa Poly University Korban Demo Demo Rusuh Di Hongkong,"The students of Poly university was stocked and very tired without any food. They were also inhured by the acid water from Police. Many students are sick, losing temperature and ear blooding. Hong Kong administration is going to cut the supply of water and electricity. It is getting worse ."
15-Nov-19,Kasus Di Muazam Pahang,Kes dimuazam Pahang. Sabjek 1 pembantu rumah indon.baru sebulan kja. Sabjek telah ditangkap jam. 3.00ptg. Mangsa kanak kanak sedang di rawat dihospital.
15-Oct-19,Inikah Sholat Islam Nusantara?,"Innalilahi,kalau.ini.nanti,di Syahkan oleh pemerintah,maka Indonesia.resmi menjadi negara sekuler.dan hancurlah Islam"
7-Oct-19,"600 Orang Terjangkit Difteri, Dinkes Imunisasi Masal Desember Mendatang","Dki Jakarta, Jabar. Ada 600 yang kena. RS penuh dg kondisi anak2 Difteri. 38 sdh meninggal. Jadi memang kejadian luarbiasa. Dinkes DKI Jakarta mengadakan imunisasi masal sd 11 Des. Usia 1 sd 19 tahun"
5-Oct-19,"Rangkap Jabatan Menteri Dan Anggota Dpr, Puan: Khan Gajinya Dobel","Rangkap Jabatan Menteri Dan Anggota DPR, Puan: Khan Gajinya Dobel"
16-Sep-19,Siswa Kejang-Kejang Saat Bermain Game Online Di Dalam Kelasnya,"Sebuah video memperlihatkan seorang siswa terlihat kejang-kejang saat bermain game online di dalam kelasnya, kejadian di salah satu SMA di Luwu Timur Sulawesi Selatan.12-September-2019
 #stopkecanduangameonline"
12-Sep-19,"Kejadiannya Di Rusia, 16 Tahun Dibesarkan Oleh Anjing, Karena Ditelantarkan Orang Tuanya Dari Umur 3 Tahun",ini kejadiannya di Rusia.16 tahun di besarkan oleh anjing karena di telantarkan orang tuanya dr umur 3 tahun.kabar terakhir sdh di nyatakan sembuh dan bisa berkomunikasi layaknya seorang manusia!
12-Aug-19,Video Jagal Sapi Meninggal Ditendang Sapi Qurban,"Innalillahi
 
 Tukang Jagal harus berakhir ditendang sapi"
27-Apr-19,Solusi Milenial Ngatasin Banjir #Aniesdimana,"Ini lah solusi milenial ngatasin banjir di DKI by Gabener

#AniesDimana"
15-Jul-18,Seluruh Biaya Muhammad Zohri Bukan Diurus Kemenpora,"Seluruh Biaya Muhammad Zohri Selama di Finlandia, Pengurusan Visa Eropa,"
28-May-18,Sri Mulyani Ditolak Kedatangannya Ke Gontor Dengan Membawa Cek Bernilai Besar,"infovalid SMI baru saja ke gontor Ponorogo berjilbab membawa cek bernilai besar, ditolak mentah-mentah dipermalukan, diceramahi habis-habisan sama kiyai gontor. SMI pun balik ke Jakarta, seluruh agendanya di Jatim batal semua."
18-May-18,"Wiranto Tegas Akan Bubarkan Dpr Jika Tak Selesaikan Ruu T3Ror1Sme, Fadli Zon Ciut","WIRANTO Tegas Akan Bubarkan DPR Jika Tak Selesaikan RUU T3ROR1SME, Fadli Zon CIUT  Berita Viral
 Selengkapnya : (http:)//zipansion(dot)com/A1pf
 WIRANTO Tegas Akan Bubarkan DPR"
16-May-18,"Penyerangan Teroris Di Mapolsek Tampan, Pekanbaru","info terbaru, Polsek Tampan diserang. Mohon kepada saudara2 agar berdiam diri di dlm rumah dan sementara mengurangi kegiatan di luar."
22-Apr-18,Burung Surakav |  Surakav Bird,"Burung ini bernama Surakav. Diperlukan 19 fotografer selama 62 hari utk mendapat foto yg lengkap.
 Dia berubah warna setiap bbrp detik.dlm video yg pendek ini
 Silakan nikmati keajaiban dari ciptaan Tuhan yg sangat indah"
1-Apr-18,Angola Resmi Larang Islam Di Negaranya,"Setelah dikuasai RRC karena tidak mampu membayar hutang
 Anggola secara resmi melarang Agama Islam dan kitab suci Alquran di negara ini
 Apakabar Indonesia, Semoga Indonesia Segera Tersadarkan.
 Aamiin"
12-Mar-18,Soal Bocornya Nik Dan Nomor Kk Sekarang Dilempar Menjadi Tanggungjawab Provider,"Siapa yang disalahkan ?
 Saling lempar tanggungjawab
 Soal bocornya NIK dan nomor KK
 Sekarang dilempar menjadi tanggungjawab provider.
 .
 Data kependudukan kartu SIM prabayar bocor, Menkominfo: Datangi operator. https://youtu.be/JDPMBDYvYx8
 .
 Ikuti berita terbaru di cnnindonesia.com
 #CNNIndonesia
 
 ."
14-Feb-18,"Wasekjen Mui, Kh. Tengku Zulkarnain Sebut Ada Pembakaran Masjid Di Pangkalan Brandan",Kemudian ada Masjid lagi dekat Pangkalan Brandan dibakar. Tiba-tiba keluar pengumuman orang gila. Siapa orang gilanya.
4-Jan-18,Fetus Soup Eaten By Asians? | Sop Bayi Dimakan Oleh Orang-Orang Asia?,"Whats happening to the world? ?
Sad to say this is legal in China ?CTTO"
31-Dec-17,Ustadz Abdul Somad Dihadiahi Mobil Alphard,"Hadiah mobil Alphard ini diberikan kepada Ustad Abdul Somad dari seorang saudagar kaya di Aceh yg sangat mengagumi UAS. Hadiah ini diberikan mengatasnamakan seluruh masyarakat Aceh. Fakta sejarah bahwa jangankan mobil mewah, emas Monas seberat 32 kg dan pesawat pertamapun pernah diberikan rakyat Aceh kepada pemerintah Indonesia. Rakyat Aceh sejak dulu memang dikenal dermawan dan menghargai para ulama."
6-Dec-17,Siswa-Siswi Smp N 12 Berau Kalimantan Timur Belajar Sambil Lesehan Di Lantai,Potret Pendidikan di Berau
24-Nov-17,Film Naura & Genk Juara Lecehkan Islam,"Astaghfirullohal adziimmelihat cuplikan film ini terus terang saya sangat prihatin, kalimat thoyibah diidentikkan dg penjahat. Semoga instansi terkait segera menghentikan pemutaran film ini di mana pun, dan mengambil tindakan thd semua crew yg terlibat dlm pembuatan film tsb. Lagi-lagi hal spt ini terjadi di rezim skrg. Sebenarnya ada apa sih dg negeri ini saat ini ."
29-Sep-17,Jokowi Dikatakan Seperti Anak Kecil Dan Bodoh Oleh Media Luar,Jokowi dikatakan seperti anak kecil dan bodoh oleh media luar.
31-Jul-17,Pengusiran Petani Oleh Pasukan Barakuda,"LAHAN 1200 PETANI TERUSIR PAKSA DG PASUKAN BARAKUDA, AHAD 30 JULI 2017 PKL 17.00"
8-Mar-17,Penculikan Anak Gelandangan Di Brebes,Penculikan Anak Gelandangan di Brebes
7-Mar-17,Ada Hio Atau Dupa Di Ruang Sidang Ahok Yang Dikaitkan Dengan Mistis,Ada Hio atau Dupa di Ruang Sidang Ahok Yang Dikaitkan Dengan Mistis
2-Dec-16,Foto Gus Nuril Dalam Berita Kompastv Yang Berjudul Ummat Islam Curang Mereka Menggunakan Sihir Agar Peserta Aksi 212 Dari Ciamis Agar Terlihat Banyak,APA INI PERNYATAAN INTELJEN DARI PIHAK GEREJA YANG MENYUDUTKAN UMAT ISLAM ?
13-May-16,Raja Salman Danai Kampanye Pm Israel Netanyahu,"According to the Middle East Observer, Isaac Herzog, member of the Knesset and Chairman of the Israeli Labor party, revealed that Saudi King Salman bin Abdulaziz financed the election campaign of Israeli Prime Minister, Benjamin Netanyahu."
12-Aug-20,Foto Pandemi Flu 1918,I found these photos of 1918 flu pandemic. So relatable
27-Apr-20,"Pidato Lengkap Jokowi, Negara Kita Tidak Pernah Berutang, Hanya Melakukan Pinjaman Luar Negeri",pantesan mudik sama pulang kampung itu beda saya akan tuntut guru bahasa indonesia waktu sekolah dulu
5-Apr-20,Gambar Dalam Bayang-Bayang Luhut Sampul Majalah Tempo,"Dulu statusnya Petugas Partai, sekarang dibawah bayang-bayang Luhut si Menteri satu untuk semua. Aslinya jago prank."
20-Mar-20,"Video Sholat Jumatan Di China Menjadi Lautan Manusia, Orang Islam Di Wuhan Tidak Satupun Yang Kena Virus Corona","*SHOLAT JUMATAN DI CHINA* menjadi LAUTAN MANUSIA. Membuat Merinding Hati kita semua. Lebih 2 juta Orang komunis China masuk Islam. Karena Orang Islam di Wuhan tidak Satupun yang kena VIRUS CORONA. Mereka TAKJUB dengan Orang Islam. Akhirnya atas izin Allah SWT mereka Masuk Islam. Subhanallah, kita harus bangga menjadi umat Islam dan in syaa Alloh termasuk kedalam golongan nabi Muhammad yang sholeh dan sholehah, aamiin."
18-Mar-20,Dosen Kedokteran Gigi Ui Meninggal Karena Covid-19,"Innalilahi wainnalilaihi rojiun telah meninggal dunia Dosen UI ada berita yg menyedihkan, pagi tadi jam 10.00 Dosen kedokteran Gigi, dr Umi Susiana, meninggal (covid 19) pimpinan memutus semua dosen dan karyawan libur 3 Minggu, masuk tgl 6 April 2020. Sekarang kita semua disuruh cepet pulang karena kampus akan ditutup dan di semprot Jadi kita semua sholat dhuhur dan sholat ghoib, karena jenazah tdk boleh di bezuk. msh di RSI Cemputih
 
 Semoga Allah melindungi kita semua, aamiin yaa rabbal aalaamiin"
2-Jan-20,Polres Pamekasan Tidak Selenggarakan Kegiatan Nikah Gratis,"Jadi tolong disampaikan kepada masyarakat Pamekasan dan masyarakat Madura bahwa informasi itu hoax, tidak benar,"
16-Dec-19,"Sebelum Di Setrum Mati, Permintaan Pria Ini Membuat Surat Wasiat Pada Ibunya","SEBELUM DI SETRUM MATI, PERMINTAAN PRIA INI MEMBUAT SURAT WASIAT PADA IBUNYA"
