judul,narasi,label
Video Berantai Bom Bunuh Diri Meledak Di Masjidil Haram,"Beredarnya video yang mengerikan di Masjidil Haram pada hari minggu (1/10/17), cukup menghebohkan masyarakat. Dalam video tersebut memperlihatkan ceceran darah bertaburan di lantai dan petugas yang berusaha memberikade agar jamaah tidak mendekat. Pesan yang beredar menyebutkan bahwa peristiwa tersebut adalah bom bunuh diri.",1
Polisi Melarang Produksi Dan Penjualan Kaos #2019Gantipresiden,"Tidak pernah, tidak pernah. Hoax kali itu, kata Kadiv Humas Mabes Polri Irjen Setyo Wasisto, menjawab INDOPOS, Senin (23/4)",1
Fakta Dana Kampanye Jokowi,FAKTA dana kampanye Jokowi :,1
"Video Sholat Jumatan Di China Menjadi Lautan Manusia, Orang Islam Di Wuhan Tidak Satupun Yang Kena Virus Corona","*SHOLAT JUMATAN DI CHINA* menjadi LAUTAN MANUSIA. Membuat Merinding Hati kita semua. Lebih 2 juta Orang komunis China masuk Islam. Karena Orang Islam di Wuhan tidak Satupun yang kena VIRUS CORONA. Mereka TAKJUB dengan Orang Islam. Akhirnya atas izin Allah SWT mereka Masuk Islam. Subhanallah, kita harus bangga menjadi umat Islam dan in syaa Alloh termasuk kedalam golongan nabi Muhammad yang sholeh dan sholehah, aamiin.",1
Pasukan Asing Akan Masuk Nkri Melindungi Warga Asing,"Antisipasi Pasca Pemilu bila terjadi sesuatu maka Pasukan asing akan masuk ke NKRI dg dalih melindungi warga asing yg ada disini  Ini dugaan sementara, sekarang pertanyaannya dimanakah pasukan asing itu sendiri? Anda tdk sadar bahwa mereka sdh ada disekitarmu tanpa anda sadari krn memang sdh dipersikahkan oleh Rezim.nowU know?",1
Foto Banser Tiba Di Papua,"Alhamdulillah.menjawab semua tuntutan akhirnya banser telah tiba di papua.
 Pesan moral dari gambar ini adalah :
 Siap mati dalam keadaan kenyang",1
Video Terciduk Anjing Pki Yang Mengotori Masjid,TERCIDUK ANJING PKI YANG MENGOTORI MASJID,1
Pesan Dari Jusuf Kalla,PESAN DARI JUSUF KALLA,1
Sidoarjo : Mayat Baru Dimasukan Di Liang Lahat Terbakar,"Sidoarjo : Mayat baru dimasukan di liang lahat langsung terbakar padahal belum sampai ditutup papan penutup. Subhanallah ya Allah. Dosa apakah yg dia lakukan sehingga begitu cepat engkau perlihatkan dgn orang2 yg masih hidup, subhanallah Makanya Hukum Karma berlaku . Itu di Perlihatkan bagi Orang2 yang masih hidup , bahwa Siksa Kubur ada , belum Lagi Siksa Neraka ( Akhirat) . Buat Pelajaran bagi Orang2 tang masih Sehat Wal  Afiat .",1
Video Bukti Gmbi Menganiaya Anggota Fpi,Video Bukti GMBI Menganiaya Anggota FPI,1
Pesan Ustad Syafiq Riza Basalamah,"    
 
 Selamat Pagi Sahabatku
 
 Renungan Pagi :
 
 Bagaimana Ucapan Idul Fitri yang Sesuai Sunnah?",1
Itb Stikom Bali Berikan Klarifikasi Atas Isu Telah Terpapar Isis,SEKEDAR MENGINGATKAN saja . . .Masyarakat Bali vs STIKOM Bali Scorenya 0 : 4 Wajar jika masyarakat Bali menaruh kecurigaan yang mendalam terhadap STIKOM Bali. Ini adalah sederetan rekaman ingatan publik yang sulit untuk dibantah dan kemudian dianggap sebagai kebetulan belaka;,1
Pesan Berantai Catut Kepolisian Soal Nama-Nama Kiai Yang Menjadi Sasaran Pki,"Itu hoax, kita akan selidiki siapa yang menyebarkan informasi tersebut. Kami tegaskan Polsek Cisaat tidak pernah mempublikasikan atau membuat data-data semacam itu, ini meresahkan, kata Budi saat dimintai konfirmasi detikcom di Mapolsek Cisaat, Kota Sukabumi, Jawa Barat, Selasa (13/2/2018).",1
Dinas Ppapp Dki Batalkan Rapat Yang Undang Muslimah Hti,"HTI Dilarang DKI Mengundang:
Inilah bentuk pembangkangan pemerintah daerah kpd pemerintah pusat. Entah sengaja atau tidak. Dinas pemberdayaan perempuan dan pemprov DKI benar-benar tak berdaya oleh pengaruh HTI. Organisasi ini telah dilarang di banyak negara Islam, juga dilarang di Indonesia. Bener-bener gabener nih,",1
Bentuk Virus Corona Setelah Diperbesar 2600X,Lihat wabah virus corona setelah diperbesar 2.600 kali dan bagaimana cara membasminya.,1
Pemoge Tewas Di Jalur Alternatif Cikidang,keluarga mnunggu anda,1
Foto Helikopter-Tank Pertama Di Dunia Buatan Turki Dan Pakistan,Foto Helikopter-Tank Pertama di Dunia Buatan Turki dan Pakistan,1
Foto Viral Lutfi Alfiandi Jadi Cover Majalah Internasional.,"LUTFI ALFIANDI,FOTOMU MENGGUNCANG DUNIA,
 BAHKAN SAMPAI DI GEDUNG #PBB , YANG KEMUDIAN MEMINTA INDONESIA UNTUK MEMBERI RUANG UNTUK REMAJA DALAM MENYAMPAIKAN ASPIRASI, DAN MENGHIMBAU UNTUK TIDAK MENAHAN PENDEMO LEBIH DARI 24 JAM,",1
Jadwal Pemadaman Listrik Utk Wilayah Bintara & Pondok Kopi.,Jadwal pemadaman listrik utk wilayah bintara & pondok kopi,1
Gambar Pengujian Vaksin Covid-19 Telah Sukses,Pengujian vaksin covid19 telah sukses,1
Paracetamol Mengandung Virus Machupo,"PERINGATAN URGENT! Hati-hati untuk tidak menggunakan parasetamol yang datang ditulis P / 500. Ini adalah parasetamol baru, sangat putih dan mengkilap, mengandung Machupo virus, dianggap salah satu virus yang paling berbahaya di dunia. Dan dengan tingkat kematian yang tinggi. Silakan berbagi pesan ini, untuk semua orang dan keluarga. Dan menyelamatkan hidup dari mereka . saya sudah melakukan bagian saya, sekarang giliran Anda",1
Akibat Salah Pergaulan Koalisi Antara Ayam Dan Doro,Akibat salah pergaulan. Koalisi antara kaum ayam dan kaum doro,1
Kemunculan Oarfish Pertanda Gempa Bumi Dahsyat Bahkan Tsunami,"Ikan Oarfish, ditemukan oleh pemancing di laut selayar, Ikan oarfish adalah Makhluk Laut yang Dianggap sebagai Pertanda Datangnya Gempa Bumi. Ikan oarfish hidup di laut dengan kedalaman 100 hingga 1.000 meter. ia jarang sekali muncul ke permukaan air jika tidak ada hal yang mengharuskan ia muncul. Nah, kemunculan Oarfish sering kali terkena gempa bumi dahsyat bahkan tsunami.",1
Acara Lomba Baca Puisi Wiji Thukul Di Universitas Pekalongan,Beredar poster dan selebaran Lomba Baca Puisi Karya Wiji Thukul yang diselenggarakan oleh organisasi mengatasnamakan Gerakan PKI di Universitas Pekalongan.,1
Polda Jabar Tepis Kabar Tewasnya Polisi Yang Terbakar Saat Kawal Demo Di Cianjur,"Anggota saya masih perawatan berita MD (Meninggal Dunia) hoaks,",1
Video Lumpur Di Bekasi Mirip Dengan Kasus Lumpur Lapindo,Kejadian Aneh Terjadi di daerah Bekasi Ada Semburan Tanah Lumpur Coklat mirip semburan Lapindo,1
Gempa Myanmar Balasan Dari Doa Muslim Rohingnya,"Lihatlah kedahsyatan sebuah DOA!
 
 DOA orang2 teraniaya Insya Allah akan diijabah oleh ALLAH SWTdisaat yang TEPAT!
 
 Dahsyatnya gempa bumi di myanmar adalah jawaban atas segala penderitaan saudara muslim kita di Rohingya.semoga kejadian ini dijadikan pelajaran OLEH SEMUA PIHAKyang berusaha MELUKAI UMAT ISLAM!",1
Photo Of Chaiyut Kaewplang,We have a meeting with The director of the Arthritis Institute and the director of the Chaipayut Kaewplang Medical Association and asked him about the comments mentioned above. And provide the official position of the Ministry of Public Health regarding the development of new drugs,1
Mereka Juga Memakan Janin Bayi,"SETELAH BEBERAPA VIDEO MENJIJIKAN MEREKA MEMAKAN BINATANG2 LIAR,
 DAN BINATANG HIDUP2 MEREKA SANTAP.
 .
 .
 TAPI MEREKA JUGA MEMAKAN JANIN BAYI YANG DI REBUS DI SUP BUAT SANTAPAN JUGA.",1
Dahnil Ajak Pendukung Prabowo Mudik Lebaran Gunakan Kuda,"Hidupkan Sunah Nabi, Dahnil Not for Sell Simanjuntak ajak pendukung Prabowo Mudik Lebaran Gunakan Kuda.",1
Orang Mati Hidup Kembali Di Sampang Ternyata Pura-Pura Karena Terlilit Hutang.,"Mau dimandikan,
 Orang Mati Hidup Kembali di Sampang  Madura",1
"Gedung Putih Dibanjiri Massa Pro Ahok, Dan Menuntut Fpi Dibubarkan","BERITA GEMPAR HARI INI! PENOLAKAN FPI SAMPAI KE AMERIKA
 
 Gedung Putih Dibanjiri dengan Massa Pro Ahok, dan menuntut FPI dibubarkan segera.",1
Mafindo Sudah Menjadi Ormas Pergerakan Paling Suci Dan Mulia,"insiden penayangan berita hoax bahwa ketua MCA yang terciduk adalah Ahoker, merupakan sebuah kejadian yang luar biasa. ",1
Kompensasi Listrik Oleh Pln Karena Work From Home,"Bulan ini ada kompensasi dari PLN karena pada WFH, klik link dibawah : https://layanan.pln.co.id/InfoTmp.html
 Lumayan tambahan listrik dikit. Khusus Banten, DKI Jakarta, Jawa Barat",1
Pt. Transjakarta Buka Info Lowongan Kerja,"Buat yang minat kerja di transjakarta (busway) bulan ini lagi buka lowongan kerja untuk onboard dan cashier.
 Laki-laki & perempuan
 Usia minimal 18 tahun
 Pendidikan minimal SMA sederajat
 Tinggi badan: 168 cm (M) 158 cm (F)
Berkas yang diperlukan:
 Fotokopi KTP
 Surat Keterangan Domisili
 Fotokopi ijazah terakhir
 Fotokopi SKCK yang masih berlaku
 Surat Keterangan Sehat dari Rumah Sakit Pemerintah:
 Surat keterangan bebas narkoba
 Pas foto 46 2 lembar",1
Banser Nu Mendukung Aksi 212,"TERIMA KASIH UNTUK SAUDARA TUA KAMI
 BANSER NU
 
 YANG TELAH MENYATAKAN SIAP MENURUNKAN 50.000 BANSER UNTUK MENJAGA UMAT ISLAM DALAM AKSI 212 DI JAKARTA
 SEMOGA BANSER TETAP JAYA
 
 ALLAHU AKBAR  !",1
Petugas Kebersihan Sman 10 Yogyakarta Positif Virus Corona,"Hari Kamis tgl 16 siang, pihak sekolah baru mengetahui bahwa salah satu pegawai cleaning servicenya berstatus OTG (tanpa gejala) dan seharusnya menjalani isolasi mandiri sejak Senin tgl 13. Surat perintah isolasi mandiri dikeluarkan puskesmas Gamping setelah hasil rapid testnya positif. Ybs ditest karena ayahnya positif covid19 dan sudah dijemput untuk dirawat di RS.",1
Bendungan Katulampa Jebol Pada 27 November 2018,"Info dr pudek BMKG bogor

Katulampa jebol, Jakarta kemungkinan bisa banjir, kalau ada keluarga yang kerja di wilayah jabodetabek kabarin, diperkirakan air sampai jakarta +/- 6 jam lagi info dr temen yg di bogor barusan kira2 sejam yg lalu jadi untuk malam ini klo bisa balik ke rumah jangan terlalu malam. perkiraan 6 jam air sampai jakarta",1
Razia Indomie Di Taiwan,"Ini adalah Siaran Berita Malam sebuah TV di Taiwan. Menyampaikan berita, bahwa INDOMIE INDONESIA TERDITEKSI MENGANDUNG BAHAN PENGAWET YANG DIPAKAI UNTUK KOSMETIK, JUGA BAHAN LAIN YANG AKAN MERUSAK MAAG DAN HATI, SERTA SUDAH DIPERINTAH DITURUNKAN DARI RAK PENJUALAN DI SEMUA TOKO DI SELURUH KOTA YANG ADA YANG MENJUAL INDOMIE.",1
Pengarang Jokowi Undercover Semasa Mudanya Berteman Dengan Jokowi,Cek salinannya di (2) bagian REFERENSI.,1
Video 280 Jemaah Umrah Tertahan Di Pesawat Dan 18 Di Antaranya Positif Terinfeksi Virus Corona,"Ada 280 jamaah Umroh dari palembang dan makassar disini . semua pada nangis.
 
 18 jamaah indonesia di nyatakan positif terinfeksi virus corona . sekarang mereka semua 1 pesawat tidak diijinkan masuk saudi harus dibawa pulang ke INDONESIA.",1
Parutan Kelapa Bisa Sebabkan Kremian,"Saya paham betul, bahwa teori generatio spontanea sudah runtuh sejak lama. Namun entah kenapa, alam bawah sadar saya selalu percaya bahwa cacing kermi yang ada di permukaan dubur itu adalah wujud penjelmaan dari kelapa parutan alias urap yang dimakan terlalu banyak",1
Babi Berbulu Domba Diciptakan Austria Untuk Mengecoh Umat Muslim,"Babi Manggalitsa adalah teknologi baru Austria kacukan babi dgn biri biri, tujuan untuk mengelirukan umat islam supaya mkn babi yg disangka daging biri biri dibuang kepala selepas di sembelih.tlg share untuk kepentingan umat Islam.",1
Pihak As Akan Gelontorkan Dana 2 Triliun Ke Pimpinan Nu Untuk Menangkal Terorisme,Baru saja informasi intelijen masuk lewat telegram | saat ini NU bekerjasama secara langsung dengan AS dalam rangka terorisme di Indonesia | pihak AS akan gelontorkan dana 2 Triliun ke pimpinan NU untuk menangkal terorisme | tentu ini ada niatan terselubung | *infovalid,1
Prabowo Resmi Jadi Wakil Presiden,"DUNI4 TERKEJUT !
 
 PRABOWO RESMI AKAN JDI W4K1L PRESIDEN INDONESIA.",1
Scenario Busuk Di Tengah Jalan,Alur Pergerakan yang Massive Serangan Asymmetric Wars dan GERILYA CHINA KOMUNIS Secara Sistematik meLalui Jalur POLITIK bekerja sama dgn Partai Partai yg meMusuhi Islam,1
Air Liur Dari Terompet Dapat Sebarkan Penyakit Berbahaya,"Kisah Menjijikkan terompet Tahun Baru .
 
 Penyakit yang dapat di tularkan melalui air liur .
 TBC Influenza Meningitis Pneumonia Hepatitis B
 Jaga anak dan keluarga anda dari penularan penyakit berbahaya .Air liur, mau di coba coba ?  Selamat tahun BARU smuaxa",1
Masih Mau Bilang Serbuan Aseng China Komunis Adalah Hoax?,"Hanya terjadi di Rezim DILAN (mukiDI siaLAN)
 Masih mau bilang Serbuan Aseng China Komunis adalah Hoax?
 Saat sebagian warga negara kekurangan blanko KTP, telah ditemukan Ribuan KTP di Pertigaan Salabenda Kemang Bogor atas nama Aseng China Komunis
 Saat nya Pribumi sadar dan bangkit melawan, sebelum negri Dongeng benar benar terjajah oleh Aseng China Komunis
 #2019GantiPresiden",1
Website Www.Smkn1Sukabumi.Simdikonline.Id Ppdb Smkn 1 Kota Sukabumi,Website www.smkn1sukabumi.simdikonline.id PPDB SMKN 1 Kota Sukabumi,1
Beredar Nama-Nama Menteri Dan Pejabat Setingkat Menteri Kabinet Jilid Ii Yang Diputuskan Jokowi - Maruf Di Istana Bogor,RISALAH RAPAT PENGANGKATAN MENTERI PEMBANTU PRESIDEN DALAM KABINET KERJA JILID II PERIODE 2019  2024,1
Inilah Perubahan Besar Yg Telah Dilakukan Anies,"Inilah perubahan besar yg telah dilakukan Anies.
 @triwul82
 @LuwitaEmilly878
 @AlakUmamilo
 @bang_ajoen
 @budiyono97
 @AJudakusumah
 @Panatagara1",1
Ustadz Yusuf Mansur Mengatakan Jika Umat Islam Tidak Mau Dikatain Radikal Pilihlah Jokowi,Ustadz Yusuf Mansur Akhirnya Buka Suara; umat islam jika tidak mau dikatain radikal pilihlah jokowi,1
Orang Jakarta Pada Canggih Euy,"Orang Jakarta pada canggih euy.

Mainannya DRONE kapal-kapalan",1
"Aplikasi I-Doser, Narkoba Digital","mau share sedikit dr hasil seminar kemarin di HF Dursaw, tentang darurat narkoba.
 Sekarang ada tipe baru digital narcotic yg sgt mudah di akses dr smart phone. Namanya aplikasinya: I-doser.
 Kita sebagai ortu perlu tahu mengenai hal ini,
 Kita doakan spy anak2 kita terhindar dr pengaruh2 buruk?",1
Narkoba Dari China Melalui Tiang Pancang Proyek Infrastruktur,"ANDA PERCAYA TIDAK TERLIBAT ORANG PENTING DIINDONESIA?

Omong kosong bila ini bukan diimpor bagian dari politik neo PKI",1
They Call It Disinfection?,They call it disinfection? Indonesia no words.,1
Teknik Untuk Selamat Dari Kecelakaan Mobil,Semoga ini bisa membantu,1
Video Hati Yg Suka Mkn Tlr. Orang Cina Bunuh Orang Tuh Plan Tapi Pasti,Hati yg suka mkn tlr. Orang cina bunuh orang tuh plan tapi pasti yg mau brbagi info silahkan.,1
Akhirnya Tertangkap Juga 3 Pelaku Pembunuhan Modus Operandi Gantung Diri Terhadap Babinsa,"Apresiasi keberhasilan pengungkapan tindak pidana pembunuhan terencana ini.
 Kalo sudah TNI POLRI gabung.
 Dalam lubang semutpun kalian bersembunyi akan di gali.
 Rasa kan kalian hukuman pembunuhan berencana terhadap penjaga keamanan negara dan rakyat Indonesia.
 Alhmdulillah Akhirnya Tertangkap juga.
 Pelaku Pembunuhan dgn Modus Operandi Gantung diri terhadap SERDA RUSDI, BABINSA KORAMIL 1413/05 KABAENA, KODIM 1413/BUTON, Provinsi Sulawesi Tenggara telah Tertangkap oleh Gabungan TNI  POLRI.
 Pelaku Pembunuhan Berjumlah 3 Orang, untuk Penyebab terjadinya Pembunuhan terhadap SERDA RUSDI, masih didalami lebih lanjut.
 HIPAKAD Povinsi Kalimantan Tengah
 Turut berduka Cita semoga arwah beliau di lapangkan.",1
Rekrutmen Pt Pertamina 20 Agustus 2020,"Berdasarkan hasil evaluasi tim seleksi terhadap lamaran kerja Saudara yang kami terima, dengan ini kami sampaian bahwa berkas lamaran Saudara memenuhi persyaratan yang ditetapkan. Saudara dapat mengikuti tes seleksi calon Karyawan.",1
Warga Dihimbau Tak Melintas Di Depan Toko Spectra Dikarenakan Adanya Odp Akibat Virus Corona,"Utk sementara jngan lewat depan *Toko Spectra* pangarangan. karena cina depan toko spectra yg jual elektronik udah *odp corona* dia habis dating dr *singapura* karena berobat.dan dtetapkan odp oleh *Dinkes Sumenep* utk menghindari kejadian bs terjangkitnya penyakit corona mending jngn lewat sana dulu, info A1 dr *Kalebun pangarangan*.",1
Lihat Antrian Panjang Anak Negeri Mau Melamar Kerja Di Mcd Cikarang,"LIHAT ANTRIAN PANJANG ANAK NEGERI INI MAU MELAMAR KERJA DI MCD CIKARANG. BETAPA MENGERIKAN LEDAKAN ANGKATAN KERJA YANG BESAR, SEMENTARA LAPANGAN KERJA TERBATAS.
 ANEHNYA, PRESIDEN TERBITKAN PERPRES NO. 20/2018 YANG MUDAHHKAN TENAGA KERJA ASING MASUK KE INDONESIA. ANAK NEGERI INI MAU MAKAN APA ?
 Apa lebih mementingkan pekerja asing dripada pekerja negri sendiri?
 Mknya lihat kelapangan bong Jgn data data hoax dikumpulin.
 #wkwkland
 #abusendal",1
"Akhirnya Tabir Kebenaran Terbuka, Pengakuan Seorang Jk","Pengakuan jujur Jusuf Kalla terhadap keberhasilan Joko Widodo dalam mengelolah negara, sehingga Indonesia perlahan lolos dari beban utang peninggalan era Soeharto dan masa SBY, yang telah membuat Indonesia harus menanggung utang hingga Rp. 6000 triliun dengan dalih subsidi, yang hanya memperkaya dirinya sendiri dan konco-konconya; silahkan membaca tulisan berikut sampai selesai, agar kita paham mengapa kini Indonesia perlahan menjadi negara hebat di Asia dalam kurun waktu yang tidak terlalu lama di era Joko Widodo.",1
Penemuan Mayat Seorang Anak Kelas Satu Sdn Pademangan Barat 11 Kemayoran,"Telah ditemukan mayat seorang anak SDN Pademangan Barat 11 kelas satu pada pukul 22.00 di Kemayoran, dgn kondisi yang mengenaskan yaitu anggota organ tubuh bagian dalamnya telah diambil dan dijual oleh pelaku. Menghilang saat pulang sekolah. Akibat orang tua telat menjemput.",1
A Zambian Student In China Was Beaten To Death,"""A Zambian student in china has been killed by chinese Nationals for dating a Chinese woman",1
Keluarga Gusdur Mendukung Penuh Calon President 01,Keluarga Gusdur mendukung penuh calon President 01,1
Info Kemkes 6 Kota Zona Kuning Corona,"Info kemkes 6 kota zona kuning corona: Medan, Batam, Jkt, Sby, Bali dan Manado.
 
 Sediakan masker di rumah dan hand sanitizer. Usahakan jangan dl ke tempat umum dan travelling",1
This Demon Is Blacklisted,"This demon is blacklisted!
 Min Aung Hlaing, commander of all the crimes in Myanmar must be brought to justice, lest he roam freely.
 The genocide against the Rohingya and war crimes against ethnic groups occurred under his orders .
 look and remember this face, look",1
Siap-Siap Konsumsi Garam Impor Dari China,Siap-siap komsumsi garam impor dari china,1
Bagaimana Ahok Dan Djarot Memindahkan Pohon Dalam Rangka Pembangunan Semanggi,Bagaimana Ahok dan Djarot memindahkan pohon dalam rangka pembangunan Semanggi,1
Aturan Baru Instagram,Dont forget tomorrow starts the new Instagram rule where they van use your photos. Dont forget Deadline today! It can be used in court cases in litigation against you. Everything youve ever posted becomes public from today Even messages that have been deleted or the photos not allowed.,1
Gerindra: Pak Prabowo Sudah Mengirim Utusan Untuk Kepulangan Habib Rizieq Shihab,"Ketua DPP Partai Gerindra, Riza Patria menegaskan bahwa pemulangan Imam Besar FPI, Habib Rizieq Shihab bukan tugas Menteri Pertahanan, Namun Prabowo Subianto sudah mengirim utusan untuk mengurus kepulangan HRS",1
Alfamart Bagi-Bagi Voucher Jutaan Rupiah,voucher gratis,1
Akun Facebook Mustofa Nahrawardaya Yang Asli Menayangkan Foto Yang Dianggap Mesra Antara Fadli Zon Dan Resiya Syafitri Dengan Tuduhan Perselingkuhan,"Beredar kabar pesan berantai perselingkuhan antara FZ dan RS seseorang petinggi PARTAI GERINDRA ?
 Berdasarkan sumber yang diperoleh dari seseorang di internal partai gerindra yang sudah tidak loyal kepada PRABOWO membeberkan adanya SKANDAL Perselingkuhan antara Wakil Ketua Umum Partai Gerindra, FADLI ZON dan RESIYA SYAFRI (Mantan Wakil Bendahara Umum) Partai Gerindra. Tampilan dan Parasnya yang anggun membuat Resiya Syafri sering menjual tubuh cantiknya ke beberapa tokoh penting di internal PARTAI GERINDRA . Selain itu ada informasi dari internal partai,RESIYA SYAFRI juga sering menjadi teman tidur Ketua Bidang Analisa dan Pengembangan Potensi Kader yaitu Benny Pangbin . Diketahui Resiya Syafri Sebenarnya sudah mempunyai suami bernama RIO WAHENDRA dan dikaruniai 1 orang anak bernama Rayya Annisa Camilia Wahendra.Dengan modal tubuh seksi dan paras yang cantik Resiya Syafri mendapatkan banyak keuntungan seperti dapat membeli barang-barang mewah serta jalan  jalan keluar negeri. Sangat disayangkan adanya SKANDAL wanita yang bisa menurunkan marwah PARTAI GERINDRA tersebut. Pihak  Pihak yang disebut wajib memberikan klarifikasi ke Publik,",1
