tanggal,judul,narasi,label
4-Mar-18,Tersangka Muslim Cyber Army Diduga Ahokers,"Irwan menerangkan bahwa seluruh akun milik Lutfi yang diduga digunakan untuk penyebaran berita bohong (hoax) maupun konten berisikan ujaran kebencian telah disita seluruhnya oleh penyidik. Dari yang berhasil diamankan tidak ada akun atas nama @Cak_Luth. Semua akun Lutfi kita sudah sita, berarti ada orang mengatasnamakan Lutfi berarti imbuh Irwan.",0
17-Jun-19,Voucher Gratis Go-Pay Rp500 Ribu Di Line,GOPAY Rp. 500.000 Gratis Silahkan buka voucher,1
6-Sep-17,Foto Munas Partai Hanura Ada Ahok,Di foto ini pada acara Munas Partai Hanura beberapa hari yang lalu di Bali. Perhatikan di foto ini yang paling kiri pasti ada yang kenal? Hmmmm luar biasa.,0
30-Oct-17,Polisi Laporkan 30 Akun Penyebar Hoax Girder Flyover Tol Ambruk,Polisi Laporkan 30 Akun Penyebar Hoax Girder Flyover Tol Ambruk,0
1-Apr-16,April Mop : Hari Dimana Umat Islam Di Bantai,"Hari ini, bertepatan dengan tanggal 1 di bulan April, dimana tanggal yang dikatakan banyak orang dengan sebutan ?April Mop?",1
16-Nov-17,Rina Nose Buang Jilbabnya Sebut Islam Itu Ajaran Sesat,Rina Nose Buang Jilbabnya Sebut Islam Itu Ajaran Sesat,1
31-Agu-18,Ketua Inasgoc Bantah Indonesia Bermain Curang Pada Cabang Pencak Silat Asian Games 2018,"Atas tudingan bahwa Indonesia bermain curang pada cabang Pencak Silat di ASIAN Games 2018 dengan menggunakan wasit dan juri, Panitia Penyelenggara ASIAN Games 2018 (INASGOC) angkat bicara.",0
27-Mar-19,Pesawat-Pesawat Paf Menciptakan Formasi Yang Indah Dari Nama Allah Di Langit,Pakistan-Day: Pesawat-pesawat PAF menciptakan formasi yang indah dari nama Allah di langit Oleh Dunia TNS 23 Maret 2018 6:58 sore,1
25-Dec-19,Nestapa Lombok Blm Berakhir Laut Mulai Retak2 Sudah,Nestapa Lombok blm Berakhir laut mulai Retak2 Sudah. Buat yg lg d pulau Jawa atau ada keluarga d pulau Jawa,1
02-Okt-18,Pihak Kepolisian Bantah Infromasi Modus Hipnotis Dua Orang Pria Berbaju Pancasila Untuk Bencana Gempa Palu,"Diberitahukan kalau ada yg kerumah. pakai baju lambang pancasila laki-laki 2 orang dengan mengatas namakan bantuan /peduli palu atau yg lainnya jangan bukain pintu. di bungur Rantau ada yg dihipnotis. lgi keliling sekarang. ( Info dari group kelurahan, mohon bisa di teruskan ke warganya agar bisa diantisipasi bersama2 ). #bantu share",0
6-Apr-19,Pengarang Jokowi Undercover Semasa Mudanya Berteman Dengan Jokowi,Cek salinannya di (2) bagian REFERENSI.,1
25-Dec-17,Ada Yang Tau Kenapa Di Lengan Kanan Bagian Atas Seragam Tentara Turki Bernomer 571?,Ada yang tau kenapa di lengan kanan bagian atas seragam tentara Turki bernomer 571? Itulah tahun lahirnya Baginda Nabi kita Muhammad yakni 20 April 571. Selain itu tentara Turki Ustmani juga disebut dengan Jaisy Al-Muhammadi atau Tentara Muhammad Copas by Muhammad Ar Razzy,1
3-Aug-20,Video Jokowi Akui Sudah Gagal Sebagai Presiden & Akan Serahkan Semua Jabatan Presiden Ke Prabowo ?,JOKOWI AKUI SUDAH GAGAL SEBAGAI PRESIDEN & AKAN SERAHKAN SEMUA JABATAN PRESIDEN ke PRABOWO ?,1
4-Jul-17,Ajakan Melakukan Kekerasan Kalau Dilarang Takbir Keliling,UNDANGAN TERBUKA UNTUK UMAT ISLAM,1
26-Mar-19,Paf Aircrafts Create A Beautiful Formation Of Allahs Name,"Pakistan-Day: PAF aircrafts create a beautiful formation of Allahs name in the sky By TNS World March 23, 2018 6:58 pm",1
14-May-20,Foto Berisi Poin-Poin Aturan Pembatasan Kegiatan Masyarakat Denpasar,PENTING DIPERHATIKAN! BAGI MASYARAKAT YANG AKAN MEMASUKI WILAYAH DENPASAR. Terkait Dengan Akan adanya Pelaksanaan Pembatasan Kegiatan masyarakat di wilayah Denpasar akan dilakukan Pemantauan dan penindakan yang dilaksanakan 2 Tahap yaitu,1
19-Feb-17,Perlakuan Berbeda Antara Gnpf Mui Dengan Teman Ahok Terkait Sumbangan Dana Di Hadapan Polri,"GNPF- Dana sedekah umat jelas sumbernya dan penggunaannya, Dipolisikan Teman Ahok : Dana sumbangan untuk kegiatan poltik dan tidak jelas sumbernya. Dibiarkan. Kok beda perlakuannya? Apakah umat tidak boleh bersedekah",0
30-Nov-17,Dana Haji Melayang,Gara kasus Rina Nose Pesek. Dana Haji Melayang ga ada yg tau!,0
26-Jul-18,Klarifikasi Kemenkes Terkait Tuduhan Penggunaan Foto Tanpa Izin Untuk Bungkus Rokok,foto pria menggendong anak yang digunakan pada bungkus rokok bukanlah Dadang.,0
29-Nov-17,Sering Minum Es Dapat Sebabkan Batuk Dan Pilek,Jangan minum air es terlampau banyak. Ingatlah bahwa Anda saat ini sudah mulai batuk dan pilek.,0
1-Aug-19,Akibat Bermain Hp Pom Bensin Sambiroto Terbakar Dan Menyebabkan Seorang Anak Meninggal,"Kebakaran mbl di POM bensin sambiroto, semarang. Anaknya mainin hp di dlm mbl, pas bpknya mau ngisi bensin di Pom. Infonya, anaknya meninggal di dlm mobiljadi mengharapkan kepada teman2 semua jgn mainan hp disaat isi bensinmatikan mesin mobil demi menjaga keselamatan/keamanan diri sendiri",1
25-Jan-17,Uang Jaman Ir.Soekarno Bertuliskan Lafadz Allah,Buat kalian yang suka bicara ini indonesia bukan arab. Buat kalian yang suka bicara jadilah islam indonesia bukan islam arab. Buat kalian yang anti arab. Uang jaman Ir.Soekarno bertuliskan lafadz ALLAH dan bertuliskan bahasa Arab. Berarti dari jaman dulu Indonesia Islam dan arab tidak bisa dipisahkan dari bumi NKRI.diIbaratkan Indonesia dan Arab bagaikan warna merah dan putih yg bersatu menjadi DWI TUNGGAL.dan melebur dalam satu ikatan NKRI.,0
3-Nov-16,: Kominfo Blokir 11 Situs Yang Mengandung Unsur Sara,Kominfo Blokir 11 Situs Yang Mengandung Unsur Sara,0
06-Okt-18,Kominfo Akhirnya Akui Relawan Fpi Benar Membantu Di Palu Dan Nyatakan Mendukung,Akhirnya mengaku salah. Telah berbohong.,1
5-Oct-17,Malih Tong-Tong Meninggal Dunia,Innaalillaahi wainnaa ilaihi roojiun Telah meninggal dunia sosok Figur Lenong Betawi yg km kita kenal Pak Haji Malih. (Malih Tong Tong). Mohon doanya semoga di terima amal ibadahnya. dan di berikan tempat yg terbaik di sisi Allah SWT. Alamat duka: Masjid alhuda jl.masjid al ishlah Rt 09 Rw 07 ciracas jaktim.,0
16-Agu-18,Kpk Bantah Terima Tiket Gratis Asian Games Dari Erick Tohir,"Wakil Ketua Komisi Pemberantasan Korupsi (KPK), Saut Situmorang membantah institusinya menerima tiket gratis Asian Games 2018 dari Ketua Indonesia Asian Games 2018 Organizing Committee (INASGOC), Erick Thohir.",0
4-Dec-16,Jendral Gatot Nurmantyo Tidak Memiliki Akun Media Sosial,Di media sosial Facebook beredar akun mengatasnamakan Jendral Gatot Nurmantyo,1
27-Apr-18,Pks Memasang Spanduk Di Depok Yang Bertuliskan #2019 Membawa Misi Merubah Negara Demokrasi Menjadi Sistem Khilafah Islamiyah,"Sudah saya perintah untuk dicopot. Saya pastikan spanduk tersebut bukan produk PKS, kata Ketua Fraksi PKS Dewan Perwakilan Rakyat Daerah Kota Depok Suparyono, Jumat (27/4).",1
1-Mar-20,Paus Fransiskus Dan Dua Pembantunya Dinyatakan Positif Mengidap Coronavirus,Vatikan mengkonfirmasi Paus Francis dan dua pembantunya positif mengidap Coronavirus,1
25-Jan-17,Uang Jaman Ir.Soekarno Bertuliskan Lafadz Allah,Buat kalian yang suka bicara ini indonesia bukan arab. Buat kalian yang suka bicara jadilah islam indonesia bukan islam arab. Buat kalian yang anti arab. Uang jaman Ir.Soekarno bertuliskan lafadz ALLAH dan bertuliskan bahasa Arab. Berarti dari jaman dulu Indonesia Islam dan arab tidak bisa dipisahkan dari bumi NKRI.diIbaratkan Indonesia dan Arab bagaikan warna merah dan putih yg bersatu menjadi DWI TUNGGAL.dan melebur dalam satu ikatan NKRI.,0
30-Mar-20,Mulai Senin 30 Maret Kota Makassar Lockdown Lokal Untuk Mencegah Penyebaran Covid-19.,"LOCKDOWN LOKAL MENCEGAH PENYEBARAN COVID-19 DI AREA MAKASSAR senin 30 maret 2020 jam 02:30 Waktu setempat Sampai Batas Waktu Yang Tidak Di ketahui,PEMERINTAH TERKAIT BERSAMA TNI POLRI AKAN MENUTUP JALUR AKSES KELUAR MASUK KOTA MAKASSAR DARAT, UDARA & LAUT KECUALI UNTUK KEPERLUAN MEDIS, SALAMAKI#RIBALLAMKI",1
8-Mar-17,Alfian Tandjung Menuduh Nu Kendal Rayakan Hut Pki Pada Tanggal 23 Mei 2015,Alfian Tandjung Menuduh NU Kendal Rayakan HUT PKI Pada Tanggal 23 Mei 2015,0
29-Jan-16,Pentingnya Literasi Media,Pentingnya Literasi Media,0
25-Sep-19,"Sempat Beredar Foto Yang Diklaim Sebagai Pelaku Pembacokan Anggota Kodim Probolinggo, Kasatreskrim Nyatakan Tidak Benar","Belum mas, dapat info dari mana itu,",1
19-Jul-18,Tidak Ada Pesawat Yang Tenggelam Seperti Terlihat Di Google Maps,"Pesawat Mh370 ,Yang Hilang dari tahun 2014",0
5-Aug-20,Kompas: Infodemi Membuat Publik Abai Dengan Bahaya Covid-19,"Lebih dari 40 persen hoaks menyasar isu pencegahan dan pengobatan Covid-19. Jadi, kita perlu hati-hati jika ada klaim penemuan obat atau pencegahan Covid-19,",0
3-Mar-18,Semudah Apakah Menyebarkan Berita Palsu Di Facebook?,Semudah Apakah Menyebarkan Berita Palsu di Facebook?,0
22-Apr-19,Klarifikasi Humas Pemprov Ntb Terkait Kabar Gurbenur Zulkifliemansyah Yang Disebut Mengucapkan Selamat Kepada Prabowo - Sandi,"Kami mengecam berita bohong atau hoaks tentang gubernur yang beredar di media sosial beberapa hari ini. Dalam berita hoaks melalui akun palsu FB Zulkieflimansyah itu, gubernur disebut memberikan ucapan selamat kepada salah satu calon presiden RI saat ini",0
8-Apr-17,Kiat Untuk Mengenali Berita Palsu,"Jangan langsung percaya dengan judul. Kabar berita palsu sering kali memiliki judul yang menarik yang ditulis dalam huruf besar dan dengan tanda seru. Jika klaim mengejutkan dalam judul kelihatannya tidak dapat dipercaya, maka kemungkinannya memang begitu.",0
27-May-20,Video Kisah Pilu Dari Italy Ibu Nya Meninggal Pasien Covid-19,"Assalamualaikum.salam rindu selalu. Kisah pilu dari ITALY IBU nya meninggal pasien COVID-19 .Kakak terpaksa bohong kepada sang adik ketika adik bertanya Mama dimana?Kakaknya sambil nangis peluk adiknya yang polos dan berkata IBUNYA DI LANGIT Selama di isolasi ibunya tidak kembali dan tidak di perbolehkan kunjungan, Sampai meninggal Ibu dan anak ini tidak bertemu. anak ini selalu tanya Mama dimana? Dilangit tapi ngak datang. Pesan untuk kita. Selagi masih hidup sayangilah mereka peluk mereka, Hub mereka,jagai mereka. Ingat kita hidup bukan sendirian, kita semua punya keluarga, maka lindungilah keluarga kita spy selamat dr virus corona.",1
8-Feb-16,Foto Jalanan Di Papua,Ini merupakan penampakan salah satu jalan yang ada di Papua.,1
13-Sep-18,#2019Tetapjokowi Di Foto Dian Sastro,#2019TetapJokowi di foto Dian Sastro,1
27-Agu-18,Rio Rizki Bukan Peraih Medali Emas Termuda Di Asian Games 2018,"Rio Rizki Darmawan, atlet dayung Indonesia, yang baru saja menikmati medali emas pada ajang ASIAN Games 2018 bersama timnya sempat dikabarkan menjadi atlet termuda yang pernah meraih emas pada ajang tersebut",0
5-Jun-18,Manajemen Garuda Indonesia Tegaskan Tidak Ada Penjualan Atau Penawaran Saham Kepada Perusahaan China,"Berita tersebut sama sekali tidak benar,",0
27-Jan-20,Correlation Of Video Of Child Fed With Living Tadpoles With Corona Virus,"Swine flu appeared in China, and bird flu spread from China to the world, and now the corona virus has appeared, and this disease has appeared in China. Chinese society is a mentally corrupt society. We have to save these kids. China has become a threat to humanity. #Corono",1
3-Feb-17,: Pesan Whatsapp Mohammad Guntur Romli Kepada Relawan Badja,"Beredar foto percakapan WA seperti gambar dibawah ini, seolah adalah pesan dari Mohamad Guntur Romli kepada relawan BADJA utk menekan KH Maaruf di persidangan Ahok :",1
8-May-19,Klarifikasi Dari Rektor Uin Suska Riau Terkait Surat Pemecatan Ustaz Abdul Somad Sebagai Dosen,Ustadz Abdul Somad Dipecat Dari PNS. Luar Biasa Pemerintah Ini. Apa Tindakan Rakyat & Umat Islam Untuk Ustadz Kami Ini? Siap Perintah?,0
5-Sep-18,Minuman Red Bull Mengandung Sperma Banteng,"Energy drinks such as Red Bull have long been dogged by rumors that they contain dangerous ingredients such as artificially manufactured stimulants, and in more recent years such rumors have taken a turn towards the bizarre with claims that various brands of energy drink include bull semen or bull sperm.",1
6-Nov-17,11 Langkah Memverifikasi Sumber Berita Di Internet,"Liputan6.com, Jakarta Informasi atau konten yang dimuat di internet belum tentu benar. Namun nyatanya, sebagian di antara kita masih saja ada yang suka menyebarkan berita yang berasal dari sumber tak tepercaya, yang kebenarannya tak bisa dipertanggungjawabkan.",0
5-Jan-19,Video Panwaslu Dan Kpu Dibuka Belangnya Oleh Anggotanya Sendiri,*PANWASLU dan KPU* dibuka Belangnya di Forum Rapat oleh Anggotanya Sendiri. *Masih Perlukah Indonesia ada PEMILU * *Waspada & Hati2 KPU CURANG & Berpihak*,1
3-Mar-20,Pesan Berantai Whatsapp Tiga Warga Yogyakarta Terjangkit Virus Corona,"Barusan pak bojo crita, kl td ketemuan sama dinas kesehatan, di yogya sdh ada 3 org yg terinfeksi virus covid 19, anak ugm, asli bali. Total di indonesia sampe siang td sdh ada 16 org. Jd berhati2 nih besok naik kereta, dikeramean dan mesti pegang gagang2 pintu, konon katanya bs tertular dr logam ya kudu siap2 sanitazer ato apa yg ampuh ya?",1
7-Nov-17,Tni Akan Kawal Uztaz Bachtiar Nasir & Ketua Fpi,TNI Akan Kawal Uztaz Bachtiar Nasir & Ketua FPI,1
16-Oct-19,Kabar Pembukaan Showroom Esemka Di Boyolali,"Esemka Resmi membuka Showroom yang berada pada kompleks Pabrik Esemka Boyolali. Bagi Wartawan, Netizen, dan seluruh masyarakat Indonesia, harap antri dalam pemesanan mobil idaman pada esok hari",1
21-Dec-19,Legenda Hello Kitty Berasal Dari Gadis Penderita Kanker Mulut Dan Hello Kiity Artinya Dalam Bahasa China Adalah Halo Iblis,"Menurut LEGENDA HELLO KITTY, Hello Kitty diciptakan pada tahun 1970 oleh seorang wanita yang memiliki seorang anak perempuan berumur 14 tahun dan di diagnosa menderita kanker mulut. Dokter memberi tahu kepada sang ibu, bahwa kondisi putrinya sudah sangat parah. Mereka tidak bisa menemukan obatnya dan tidak ada yang dapat mereka lakukan untuk menolongnya.",1
19-Mar-18,Klarifikasi Pemerintah Provinsi Aceh Terkait Isu Penerapan Hukuman Pancung Atau Qisas,"Kepala Bidang Bina Hukum Syariat Islam dan Hak Asasi Manusia Dinas Syariat Islam Provinsi Aceh, Syukri M Yusuf pun membantah isu tersebut. Ia mengatakan, isu tersebut muncul lantaran salah persepsi dari wartawan Associated Press setelah mewawancarainya. Pada wawancara itu, Syukri mengatakan, dirinya memang menyinggung wacana hukum pancung. Namun, hal itu masih sebatas wacana dan butuh penelitian lebih lanjut. Ini baru wacana. Penelitiannya dilakukan tahun ini, jadi kami lihat dulu respons masyarakat baru nanti bisa disimpulkan, ujarnya.",0
25-Mar-19,Metro Tv Memberitakan Penyerang Senator Australia Ternyata Pengagum Jokowi,"Apa- apa semua di klaim sm metro tv neh Kenal saja kagak ngomong pengagum. Urat malu nya dah putus mereka. Besok, ganti candi borobudur, menara Eiffel, bahkan air terjun Niagara bakal di klaim si Jae yang bangun",1
5-Mar-20,Foto Kabah Sepi Dari Yang Thawaf Karena Virus Corona,"Astaghfirullah haladzhim. Salah satu tanda kiamat adalah bila sudah tidak ada lagi yg Thawaf mengelilingi Kabah. Dulu kita mungkin pernah berpikir, masa sih, Kabah sepi dari yang Thawaf. Tapi kini, seiring waktu, kejadian demi kejadian, akhirnya kita bisa mengerti dan memahami, bahwa hanya dengan satu kasus saja yaitu: virus corona yang berasal dari Wuhan-China, pemerintah Arab Saudi menutup pintu masuk bandaranya untuk seluruh negara yang terinfeksi dengan virus corona, termasuk pada jamaah yang akan malaksanakan ibadah umroh",1
12-Dec-18,Klarifikasi Kepolisian Terkait Aturan Kendaraan Bermotor Yang Stnk Mati Selama 2 Tahun Menjadi Bodong,"Untuk aturan itu (penghapusan data registrasi kendaraan) belum kita operasionalkan. Kalau itu diberlakukan, pasti ada peringatan dan sosialisasi ke masyarakat dulu,",0
26-Jul-18,Klarifikasi Kemenkes Terkait Tuduhan Penggunaan Foto Tanpa Izin Untuk Bungkus Rokok,foto pria menggendong anak yang digunakan pada bungkus rokok bukanlah Dadang.,0
22-Apr-19,"Ada Dokumen C1 Asli Yang Menangkan 02 Ditemukan Di Tempat Sampah Di Gor Raja Jafar, Sekupang, Batam","Ditemukan ? Dokumen C1 asli yg memenangkan 02 ditemukan di tempat sampah. Lokasi: area GOR Raja Jafar, Sekupang, Batam",1
10-Okt-18,Sekte Kristen Meniru Islam,Kristen Ortodoks Syiria,0
24-Apr-19,Postingan Akun Facebook Neno Warisman Sebut Prabowo Rasul Allah Swt,Prabowo adalah Rasul Allah SWT Semua Muslim wajib memilih Nya jika kalian ingin masuk surga,1
21-Feb-19,Tiket Promo Kereta Api Hut Bumn 21,jalan2 naik kereta yuuuuk Hayo jalan2 Tiket KA Promo,1
9-Apr-17,Pabrik Semen Rembang Diyakini Tak Ganggu Produksi Air Tanah,"Menurut Surono, meskipun pabrik semen Rembang dibangun di wilayah Cekungan Air Tanah (CAT), namun produksi air di daerah tersebut tidak akan terganggu asalkan konstruksinya tidak menganggu sistem akuiver atau sirkulasi air tanah. CAT itu ditandai dengan daerah imbauan air di atas permukaan tanah, kemudian daerah keluaran mata air. Jadi tidak semua CAT itu karst, tidak semua batu kapur itu karst, kata Surono, Senin (3/4).",0
15-Agu-18,Belum Ada Rencana Ujian Nasional 2019 Diselenggarakan Sebanyak Tiga Kali,"Kepala BSNP, Bambang Suryadi menjelaskan isu Ujian Nasional (UNAS) 2019 akan dilaksanakan sebanyak tiga kali pada Januari, April dan Mei adalah tidak benar adanya.",0
9-Oct-19,Maruf Amin Hanya Buat Cari Suara Doang Setelah Itu Akan Diganti,"Ternyata benar Pridiksi,Maruf Amin hanya buat cari suara doang setelah itu akan di ganti.",1
25-Jul-18,Kpud Dki Jakarta Belum Temukan Nama Mantan Wali Kota Jakpus Yang Dikabarkan Maju Caleg Dari Pdi-P,"Gubernur DKI Jakarta, Anies Baswedan yang sempat mendengar kabar tersebut mengaku gembira.",0
11-May-18,Mahfud Md Bantah Mengusulkan Penghentian Kasus Novel Baswedan,"Itu kan ada videonya, dilihat saja videonya yang lengkap. Ada di YouTube kok. Konteksnya jelas, bukan hanya potongan video,",0
8-May-18,Ormas Projo Bantah Keluarkan Surat Aksi Kiri Super Senyap,"Kami sudah terbiasa menghadapi fitnah seperti ini. Apa yang beredar di media sosial itu hoax. Dari bahasanya, karakter penulisannya, dan struktur kalimatnya, sangat mudah ditebak pelakunya. Kader dan simpatisan Projo sangat cerdas dan paham siapa pelakunya. Gampang ditebaklah, ha-ha-ha",0
2-Mar-19,Islam Tdk Boleh Ditegakkan,"ANGOLA BYK UTANG MA CINA, Konsekuen nya Islam tdk boleh ditegakkan,byk mesjid ditutup,akhirnya pd sholat di jalanan &ditembaki oleh polisi.",1
15-Jan-20,Proses Beras Plastik,proses beras plastik hati hati dlm membeli beras!,1
23-Aug-19,"Innalillah! Leonardo Dicaprio Tewas Di Riau, Ini Faktanya","Innalillah! Leonardo Dicaprio Tewas di Riau, Ini Faktanya",1
21-Sep-19,Video Pa Jokowi Nyawer Ni All,Pa jokowi nyawer ni all,1
5-Oct-17,"Mulai Tahun Depan, Pdip Minta Mui Agar Babi Panggan Halal.","MULAI TAHUN DEPAN, PDIP MINTA MUI AGAR BABI PANGGAN HALAL UNTUK DIKONSUMSI DIKALANGAN MASYARAKAT TERMASUK PESANTREN",0
11-May-18,Klarifikasi Dinas Kesehatan Kota Palopo Terkait Isu Beredarnya Obat Kedaluwarsa,"Kami jamin obat yang didistribusikan kualitasnya bagus, tidak ada yang kedaluwarsa seperti yang dituduhkan orang tertentu akhir-akhir ini. Peredaran obat-obatan di Palopo dikontrol dan diawasi hingga sampai ke masyarakat,",0
24-May-20,Pegawai Pusat Perbelanjaan Luwes Gading Dijemput Petugas Medis,"Ojo Nang Luwes Gading Sik, Hari Ini Pegawene Ono Sing Dijemput Soko Muwardi",1
6-Feb-18,Video Siswa Pelaku Pembunuhan Guru Di Sampang Tengah Sakau/Mabuk,"Sakau, Inikah Siswa P*mb*nuh gurunya di Sampang?",0
7-Feb-18,Pengeroyokan Santri Di Garut,Mohon di viralkan! Santri wajib waspada jaga Ulama dan pesantren. Sampai pagi ini ada dua laporan kejadian dari dua ustad sahabat dekat saya.Bahwa ada orang orang asing menanyakan Dkm dan pimpinan ponpes.bahkan tadi isya jumat 3 pebruari 2018 si pelaku sampai bawa sajam dan melukai baju santri. Ket fhoto:Kh Ahmad syatibi pimpinan ponpes Alfutuhat leles garut (sahabat dekat saya dulu satu pondok)di depan santri yang di tebas sajam Alhamdulillah santri ini hanya sobek beberap titik bajunya saja.tempat kejadian daerah kadungora garut.,1
19-Dec-19,Video Pembukaan Gereja Katolik Di Arab Dihadiri Raja Salman,Pembukaan Gereja Katolik di Arab dihadiri Raja Salman. Luar biasa Peresmian gereja katholik di Dubai oleh raja Dubai yg mayoritas warganya islam. Toleransi dijunjung tinggi. Di Indo ?,1
19-May-20,Foto Ada Antek China Baru Niee Lagi Minta Sumbangan Katanya Apbd Dki Lagi Sekarat,Ciek. Ciek ada antek china baru niee lagi minta sumbangan katanya APBD DKI lagi sekarat ayoo buly dong jgn diam aja .gue yakin kadrun bakalan ngomong hoak.editanbla.bla.,1
11-Oct-16,Februniye Walikota Kristen Pertama Di Kota Mardin Yang Mayoritas Warganya Beragama Islam,"Di dalam pemberitaannya, portal okterus.com mengatakan bahwa Kota Mardin, Turki memiliki Walikota Kristen perempuan pertama, yakni Februniye Akyol.",0
27-Jul-18,Penerapan Tilang E-Cctv Di Depok,Ojo lupa juga temen2 yg kerja atau perjlnn ke Kota DEPOK informasi mulai agustus 2018,1
19-May-19,Ketiga Anak Kapolri Tiggal Di Singapur Dan Hidup Bermewah-Mewahan,Gaya hidup mewah ketiga anaknya hidup disingapore dngn gaji jd polri apa cukup,1
